"global_index","worker","episode","episode_index","name","region","address","address_display","category","card_menu","menus","output_file","output_path"
"252","3","EP.58","6","원조깡통골목비빔당면","부산 중구","부산 중구 중구로47번길 28 (부평동2가 11-34)","부산 중구 중구로47번길 28","국수","탱글한 당면에 정구지(부추),단무지,어묵,양념장이 어우러진 메뉴","탱글한 당면에 정구지(부추),단무지,어묵,양념장이 어우러진 메뉴 (7,000원) / 비빔당면에 따끈한 육수, 어묵이 추가된 또 하나의 별미 (8,000원) / 당면으로 꽉찬 유부주머니와 푸짐하게 들어간 어묵, 깔끔한 육수의 삼박자 (7,000원) / 직접 농사지은 콩을 삶아 만든 진한 콩국에 파묻힌 소면 (10,000원) / 유부조림과 데친부추가 매력적인 김밥 (4,000원) / 수제양념으로 만든 매콤달콤한 쌀떡볶이 (6,000원) / 얼음,우유,팥이 들어간 옛날 그 맛 팥빙수 (6,000원) / 물떡1개, 어묵 4개, 뜨끈한 국물까지 맛볼 수 있는 어묵 종합세트 (맛별로 조합 가능) (6,000원) / 우동 (6,000원) / 국수 (6,000원)","006_원조깡통골목비빔당면.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.58\006_원조깡통골목비빔당면.png"
"253","3","EP.58","7","팥빙수, 단팥죽 골목","부산 중구","부산 중구 신창동 국제시장 단팥죽거리","부산 중구 신창동 국제시장 단팥죽거리","죽","단팥죽","","007_팥빙수, 단팥죽 골목.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.58\007_팥빙수, 단팥죽 골목.png"
"254","3","EP.59","1","감초식당","서울 동대문구","서울 동대문구 약령서길 28 (제기동 892-12)","서울 동대문구 약령서길 28","돼지고기구이","물냉면","물냉면 (8,000원) / 비빔냉면 (8,000원) / 2인이상주문가능 국내산돼지갈비 1인분300g (17,000원) / 삼치구이 (12,000원) / 고등어구이 (12,000원) / 순두부(한우.홍합) (10,000원) / 공기밥 (1,000원)","001_감초식당.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.59\001_감초식당.png"
"255","3","EP.59","2","이조보쌈","서울 영등포구","서울 영등포구 당산로 244 (당산동6가 295)","서울 영등포구 당산로 244","족발,보쌈","[저녁추가메뉴]김치찌개","[저녁추가메뉴]김치찌개 (12,000원) / [저녁추가메뉴]순두부찌개 (12,000원) / [저녁추가메뉴]오징어볶음 (16,000원) / [저녁추가메뉴]제육볶음 (16,000원) / 오징어보쌈 중 (36,000원) / 오징어보쌈 대 (43,000원) / 보쌈 대 (40,000원) / 보쌈 중 (33,000원) / 보쌈정식 (11,000원) / 제육볶음 (8,000원) / 오징어볶음 (8,000원) / 김치찌개 (6,000원) / 된장찌개 (6,000원) / 순두부찌개 (6,000원) / 소주 (5,000원)","002_이조보쌈.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.59\002_이조보쌈.png"
"256","3","EP.59","3","머거보까매운갈비찜","서울 중구","서울 중구 다산로10길 5-4 (신당동 368-59)","서울 중구 다산로10길 5-4","육류,고기요리","1인분 추가시","1인분 추가시 (24,000원) / 1인분 추가시 24,000원 (48,000원) / 1인분 추가시 (18,000원) / 1인분 추가시 18,000원 (36,000원) / 순두부계란탕 (4,000원) / 계란말이 (8,000원) / 볶음밥 (3,000원) / 공기밥 (1,000원)","003_머거보까매운갈비찜.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.59\003_머거보까매운갈비찜.png"
"257","3","EP.59","4","물레방아","인천 동구","인천 동구 화수로 80-1 (화수2동 35-28)","인천 동구 화수로 80-1","한식","한치보쌈 특대","한치보쌈 특대 (60,000원) / 한치보쌈(중) (40,000원) / 한치보쌈(대) (50,000원) / 우거지탕 (7,000원) / 한치무침 중 (40,000원) / 한치무침 대 (50,000원)","004_물레방아.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.59\004_물레방아.png"
"258","3","EP.60","1","어우동","경기 구리시","경기 구리시 안골로103번길 7 (수택동 425-18)","경기 구리시 안골로103번길 7","유흥주점","얼큰우동","","001_어우동.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.60\001_어우동.png"
"259","3","EP.60","2","혼가츠","서울 마포구","서울 마포구 와우산로21길 36-6 (서교동 358-49)","서울 마포구 와우산로21길 36-6","돈가스","치즈돈까스","치즈돈까스 (12,000원) / 왕돈까스 (12,000원) / 냉모밀&돈까스세트 (12,000원) / 냉모밀 (9,000원) / 김치나베 (9,000원) / 치즈돈까스&감자튀김세트 (14,000원) / 얼큰한 수삼겹라멘&돈까스 (12,000원) / 얼큰한 우삼겹 일본식 라멘 (10,000원) / 얼큰한 우삼겹라멘&알밥 (13,000원) / 여왕돈까스 (13,000원) / 생안심돈까스 (13,000원) / 생등심돈까스 (12,000원) / 치즈돈까스&새우튀김세트 (12,000원) / 판모밀 (9,000원) / 버터갈릭감자튀김 (8,000원)","002_혼가츠.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.60\002_혼가츠.png"
"260","3","EP.60","3","소담","서울 성북구","서울 성북구 지봉로24길 31 (보문동5가 3-3)","서울 성북구 지봉로24길 31","한식","돌냄비우동","","003_소담.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.60\003_소담.png"
"261","3","EP.60","4","송치마을","전남 순천시","전남 순천시 월등면 송치안길 88 (계월리 82)","전남 순천시 월등면 송치안길 88","한식","경양식돈까스","","004_송치마을.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.60\004_송치마을.png"
"262","3","EP.61","1","진주통닭","경남 진주시","경남 진주시 남강로29번길 15-20 (평거동 1082-4)","경남 진주시 남강로29번길 15-20","한식","빨간닭찜","","001_진주통닭.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.61\001_진주통닭.png"
"263","3","EP.61","2","중앙찜닭","경북 안동시","경북 안동시 번영1길 51 (서부동 181-2)","경북 안동시 번영1길 51","치킨,닭강정","직접 매장에서 닭발을 비법 재료로 푹삶아 하루정도 식혀 얇게 썰은 음식입니다","직접 매장에서 닭발을 비법 재료로 푹삶아 하루정도 식혀 얇게 썰은 음식입니다 (15,000원) / 순살찜닭 (37,000원) / 안동찜닭(대) (48,000원) / 안동찜닭(중) (32,000원) / 간장쪼림닭 (32,000원) / 간장치킨 (23,000원) / 마늘통닭 (23,000원) / 후라이드 (23,000원)","002_중앙찜닭.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.61\002_중앙찜닭.png"
"264","3","EP.61","3","감미치킨","서울 송파구","서울 송파구 토성로 55 (풍납동 405)","서울 송파구 토성로 55","치킨,닭강정","매콤바베큐","매콤바베큐 (20,000원) / 바베큐소스 후라이드 (21,000원) / 소금담백바베큐 (19,000원) / 마늘 후라이드 (19,000원) / 오리진후라이드 (19,000원) / 황도 (9,000원)","003_감미치킨.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.61\003_감미치킨.png"
"265","3","EP.61","4","북경통닭","울산 동구","울산 동구 바드래1길 3 (전하동 300-264)","울산 동구 바드래1길 3","","마늘통닭","","004_북경통닭.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.61\004_북경통닭.png"
"266","3","EP.62","1","송탄시장 붕어빵","경기 평택시","경기 평택시 탄현로 336 (지산동 753-1)","경기 평택시 탄현로 336","","붕어빵","","001_송탄시장 붕어빵.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.62\001_송탄시장 붕어빵.png"
"267","3","EP.62","2","옛날국수집","경북 구미시","경북 구미시 구미중앙로9길 16 (원평동 119-3)","경북 구미시 구미중앙로9길 16","국수","찹쌀수제비","찹쌀수제비 (6,000원) / 메밀국수 (6,000원) / 콩국수 (6,000원) / 칼국수 (5,000원) / 잔치국수 (4,000원) / 도토리묵 (4,000원) / 메밀묵 (4,000원) / 비빔국수 (5,000원)","002_옛날국수집.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.62\002_옛날국수집.png"
"268","3","EP.62","3","장여사의 나뭇잎손만두","대구 달서구","대구 달서구 월배로14길 15 (진천동 626-1)","대구 달서구 월배로14길 15","만두","군만두5개","군만두5개 (7,000원) / 찐만두5개 (6,500원) / 매콤한 양념오뎅 (5,000원) / 맑은 큰오뎅 (1,200원)","003_장여사의 나뭇잎손만두.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.62\003_장여사의 나뭇잎손만두.png"
"269","3","EP.62","4","봉순이팥죽칼국수","전남 화순군","전남 화순군 화순읍 칠충로 132 (향청리 154-3)","전남 화순군 화순읍 칠충로 132","죽","팥칼국수","팥칼국수 (9,000원) / 동지죽 (11,000원) / 바지락칼국수 (11,000원) / 비빔국수 (8,000원) / 잔치국수 (6,000원) / 김치찌개 (10,000원) / 순두부찌개 (10,000원) / 검정콩물국수(계절메뉴) (11,000원) / 냉면(계절메뉴) (11,000원)","004_봉순이팥죽칼국수.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.62\004_봉순이팥죽칼국수.png"
"270","3","EP.62","5","달인명품호떡","전북 전주시","전북 전주시 덕진구 석소로 5-13 (인후동1가 924-3)","전북 전주시 덕진구 석소로 5-13","호떡","호떡(1개)","호떡(1개) (1,500원) / 꼬불이어묵(감칠맛 상천) (1,000원) / 매운맛 꼬불이 어묵 (1,000원) / 고추잡채 어묵 (1,000원) / 오징어맛 어묵 (1,000원) / 치즈맛 어묵 (1,000원) / 쭈꾸미맛 오뎅 (1,000원)","005_달인명품호떡.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.62\005_달인명품호떡.png"
"271","3","EP.63","1","보배집","경기 파주시","경기 파주시 시청로 13 (금촌동 947-30)","경기 파주시 시청로 13","한식","육개장","","001_보배집.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.63\001_보배집.png"
"272","3","EP.63","2","일등식당","서울 마포구","서울 마포구 방울내로 82 (망원동 476-1)","서울 마포구 방울내로 82","해장국","특해장국","특해장국 (11,000원) / 해장국 (8,000원) / 소주/맥주/막걸리 (4,000원)","002_일등식당.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.63\002_일등식당.png"
"273","3","EP.63","3","장원북어국","서울 영등포구","서울 영등포구 국제금융로8길 11 (여의도동 44-1)","서울 영등포구 국제금융로8길 11","한식","아침 8000","아침 8000 (9,000원) / 아침 (7,000원) / 동태탕 (9,000원) / 떡국 (7,000원) / 떡만두국 (7,000원)","003_장원북어국.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.63\003_장원북어국.png"
"274","3","EP.63","4","용마해장국","서울 중랑구","서울 중랑구 용마공원로5길 8 (망우동 407-28)","서울 중랑구 용마공원로5길 8","해장국","해장국","해장국 (10,000원) / (특) 해장국 (13,000원) / 고추장아찌 (포장) (5,000원) / 선지추가 (3,000원)","004_용마해장국.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.63\004_용마해장국.png"
"275","3","EP.64","1","윌리엄스버거","경기 성남시","경기 성남시 분당구 판교역로10번길 14-5 (백현동 579-4)","경기 성남시 분당구 판교역로10번길 14-5","","햄버거","","001_윌리엄스버거.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.64\001_윌리엄스버거.png"
"276","3","EP.64","2","빨간세상 라면학교","경기 의정부시","경기 의정부시 시민로 83 (의정부동 442-12)","경기 의정부시 시민로 83","라면","빨간반","빨간반 (6,000원) / 해물반 (7,000원) / 부대반 (7,000원) / 불주먹밥 (4,000원) / 알주먹밥 (4,500원) / 김치부대반 (7,500원) / 짜짜로니 (6,000원) / 부대짜짜로니 (7,000원) / 북어반 (7,500원) / 특수반 (7,500원) / 오너구리 (6,000원) / 해물너구리 (7,000원) / 치즈반 (6,000원) / 알김밥 (4,500원) / 참치김밥 (4,000원)","002_빨간세상 라면학교.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.64\002_빨간세상 라면학교.png"
"277","3","EP.64","3","나인온스버거","서울 관악구","서울 관악구 관악로12길 108 (봉천동 1625-1)","서울 관악구 관악로12길 108","햄버거","캘리포니아 버거","캘리포니아 버거 (12,500원) / 루꼴라 버거 (12,500원) / 9온스 주니어 버거 (9,500원) / 그릴드 어니언 치즈 버거 (10,000원) / 텅타이드 버거 (12,500원) / 나인온스 버거 (14,500원) / 포시즌 버거 (12,500원) / 칠리 버거 (11,500원) / 코우슬로 샐러드 (2,000원) / 갈릭BBQ버거 (11,000원) / 플레인 밀크 세이크 (6,000원) / 오레오 세이크 (7,000원) / 스트로베리 세이크 (7,000원)","003_나인온스버거.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.64\003_나인온스버거.png"
"278","3","EP.64","4","서대문외할머니라면","서울 서대문구","서울 서대문구 충정로6길 59 (미근동 215)","서울 서대문구 충정로6길 59","라면","다슬기라면","다슬기라면 (8,000원) / 차돌짬뽕라면 (8,000원) / 충무김밥 (7,000원) / 해장라면 (7,000원) / 부대라면 (7,000원) / 된장라면 (7,000원) / 다슬기수제비 (8,500원) / 얼큰수제비 (8,500원) / 꼬마김밥 (3,000원)","004_서대문외할머니라면.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.64\004_서대문외할머니라면.png"
"279","3","EP.65","1","서울곱창","광주 광산구","광주 광산구 송정로15번길 71 (송정동 820-5)","광주 광산구 송정로15번길 71","곱창,막창,양","곱창구이","곱창구이 (24,000원) / 새끼보 (24,000원) / 암뽕순대 (16,000원) / 고기국밥 (9,000원) / 국밥 (8,000원) / 소주, 맥주 (5,000원)","001_서울곱창.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.65\001_서울곱창.png"
"280","3","EP.65","2","호남곱창","서울 종로구","서울 종로구 종로40가길 33 (종로5가 225-28)","서울 종로구 종로40가길 33","곱창,막창,양","알곱창","알곱창 (12,000원) / 야채곱창 (12,000원) / 순대곱창 (12,000원) / 막창 (15,000원) / 소금구이 (15,000원) / 양념구이 (15,000원)","002_호남곱창.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.65\002_호남곱창.png"
"281","3","EP.65","3","독천식당","전남 목포시","전남 목포시 호남로64번길 3-1 (호남동 10-36)","전남 목포시 호남로64번길 3-1","낙지요리","낙지비빔밥","낙지비빔밥 (15,000원) / 연포탕 (23,000원) / 1인분 주문불가 (27,000원) / 낙지볶음(중) (45,000원) / 낙지볶음(대) (60,000원) / 낙지탕탕이(중) (45,000원) / 낙지탕탕이(대) (60,000원) / 산낙지(중) (45,000원) / 산낙지(대) (60,000원) / 낙지호롱구이 (45,000원) / 낙지무침(중) (45,000원) / 낙지무침(대) (60,000원) / 공기밥 (1,000원)","003_독천식당.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.65\003_독천식당.png"
"282","3","EP.65","4","인정받은불낙지","충남 천안시","충남 천안시 동남구 중앙로 16 (원성동 600-1)","충남 천안시 동남구 중앙로 16","낙지요리","산낙지","산낙지 (30,000원) / 낙삼불고기(냉동,소) (30,000원) / 낙지덮밥 (8,000원) / 낙지불낙찜(산낙지) (16,000원) / 연포탕(산낙지) (16,000원)","004_인정받은불낙지.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.65\004_인정받은불낙지.png"
"283","3","EP.66","1","위드유","경기 안산시","경기 안산시 단원구 광덕3로 167-12 (고잔동 726-9)","경기 안산시 단원구 광덕3로 167-12","가구,인테리어","로제파스타","","001_위드유.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.66\001_위드유.png"
"284","3","EP.66","2","모짜르트","부산 남구","부산 남구 유엔평화로76번길 26 (대연4동 965-2)","부산 남구 유엔평화로76번길 26","양식","후식포함가격(커피or쥬스.or아이스크림)","후식포함가격(커피or쥬스.or아이스크림) (12,000원) / (쇠고기100%) 후식포함가격(커피or쥬스or아이스크림) (15,000원) / 후식포함가격(커피or쥬스or아이스크림) (14,000원) / 치즈오븐스파게티 (15,000원) / 해산물스파게티 (15,000원) / 후식포함가격(커피or쥬스or아이스크림) (19,000원) / 후식포함가격(커피or쥬스or아이스크림) (35,000원)","002_모짜르트.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.66\002_모짜르트.png"
