episodeNumber,episodeLabel,uploadDate,videoTitle,videoUrl,contentType,restaurantId,restaurantName,country,region,address,category,representativeMenu,menusAndPrices,lat,lng,phone,operationStatus,operationSummary,weeklyHours,kakaoPlaceId,placeUrl,rating,reviewCount,facilities,officialDescriptionAddress,verification,notes
134,134화,2024-07-15,[sub] 성시경의 먹을텐데 l 상봉역 함평국밥,https://www.youtube.com/watch?v=Un7Nbfh42hg,restaurant,mogeultende_b45daec03e2a,함평국밥,대한민국,서울 중랑구,서울 중랑구 봉우재로33길 73,국밥,우거지국밥,"우거지국밥 10,000원 | 육사시미+육회 (300g) 55,000원 | 김치 육회 비빔밥 12,000원 | 육사시미(소) 30,000원",37.59547104,127.08922381,,영업 전,16:00 오픈,수 16:00 ~ 02:00 / 01:30 라스트오더 | 목 16:00 ~ 02:00 / 01:30 라스트오더 | 금 16:00 ~ 02:00 / 01:30 라스트오더 | 토 16:00 ~ 02:00 / 01:30 라스트오더 | 일 휴무일 | 월 16:00 ~ 02:00 / 01:30 라스트오더 | 화 16:00 ~ 02:00 / 01:30 라스트오더,27478244,https://place.map.kakao.com/27478244,4.3,345,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":true}",서울 중랑구 봉우재로33길 73 (상봉동 90-64),official_description,
135,135화,2024-07-24,[sub] 성시경의 먹을텐데 l 한남동 고다이,https://www.youtube.com/watch?v=_Rskex6miE4,restaurant,mogeultende_ce61f4d76d89,고다이 한남본점,대한민국,서울 용산구,서울 용산구 한남대로18길 28 (한남동 30-4),음식점,"생양갈비, 생양등심, 생양살치살, 양설","생양갈비(210g) 35,000원 | 생양등심(150g) 30,000원 | 생양살치살(150g) 33,000원 | 생양특등심 38,000원 | 고급 생프렌치렉 39,000원 | 양설(130g) 27,000원 | 고다이 오뎅탕 25,000원 | 생명란구이 15,000원 | 간장 계란밥 4,000원",,,,,,,,,,,{},서울 용산구 한남대로18길 28 (한남동 30-4),official_description,
136,136화,2024-07-31,[sub] 성시경의 먹을텐데 l 반포동 삼계탕마을,https://www.youtube.com/watch?v=AcShBsKZW8w,restaurant,mogeultende_e6a74e5cf967,삼계탕마을 래미안퍼스티지점,대한민국,서울 서초구,서울 서초구 반포대로 287,삼계탕,"삼계탕, 닭볶음탕","삼계탕 19,000원 | 닭볶음탕(소) 35,000원",37.50448049,127.0009568,02-536-7476,영업 전,10:00 오픈,수 10:00 ~ 21:30 | 목 10:00 ~ 21:30 | 금 10:00 ~ 21:30 | 토 10:00 ~ 21:30 | 일 10:00 ~ 21:30 | 월 10:00 ~ 21:30 | 화 10:00 ~ 21:30,457112561,https://place.map.kakao.com/457112561,3,32,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":true,""pets"":false,""wifi"":false}",서울 서초구 반포대로 287 (반포동 18-3),official_description,
137,137화,2024-08-12,[sub] 성시경의 먹을텐데 l 남영동 옛날감자전,https://www.youtube.com/watch?v=1TmG1Wwb7_U,restaurant,mogeultende_47a4817196d9,옛날감자전,대한민국,서울 용산구,서울 용산구 한강대로84길 11-9,"호프,요리주점",얼큰수제비,"얼큰수제비 18,000원 | 치즈감자전 18,000원 | 감자전 16,000원 | 해물파전 19,000원",37.54396837,126.97311866,02-749-0395,영업 전,16:30 오픈,수 16:30 ~ 01:00 / 00:30 라스트오더 | 목 16:30 ~ 01:00 / 00:30 라스트오더 | 금 16:30 ~ 01:00 / 00:30 라스트오더 | 토 16:30 ~ 01:00 / 00:30 라스트오더 | 일 휴무일 | 월 16:30 ~ 01:00 / 00:30 라스트오더 | 화 16:30 ~ 01:00 / 00:30 라스트오더,27246805,https://place.map.kakao.com/27246805,3.2,324,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 용산구 한강대로84길 11-9 (남영동 33-2),official_description,
138,138화,2024-08-21,[sub] 성시경의 먹을텐데 l 속초 화진호 이선장네,https://www.youtube.com/watch?v=Khjn-JspNkQ,restaurant,mogeultende_4d81a5acb7c0,화진호이선장네,대한민국,강원특별자치도 속초시,강원특별자치도 속초시 먹거리4길 18-1,"해물,생선",생대구탕,"생대구탕 15,000원 | 생물망치탕 15,000원 | 가자미조림(소) 35,000원 | 가자미조림(대) 55,000원",38.19539964,128.57325134,033-631-0750,영업 전,11:00 오픈,수 11:00 ~ 15:30 / 14:30 라스트오더 | 목 11:00 ~ 15:30 / 14:30 라스트오더 | 금 11:00 ~ 15:30 / 14:30 라스트오더 | 토 11:00 ~ 15:30 / 14:30 라스트오더 | 일 휴무일 | 월 11:00 ~ 15:30 / 14:30 라스트오더 | 화 11:00 ~ 15:30 / 14:30 라스트오더,81728365,https://place.map.kakao.com/81728365,4,187,"{""reservation"":false,""delivery"":false,""accessible"":true,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",강원 속초시 먹거리4길 18-1 (교동 964-12),official_description,
139,139화,2024-08-26,[sub] 성시경의 먹을텐데 l 부산 해진아나고,https://www.youtube.com/watch?v=VkW3eo6C0fA,restaurant,mogeultende_e5f9662fd072,해진아나고,대한민국,부산 수영구,부산 수영구 광서로10번길 47,장어,장어탕,"장어탕 10,000원 | 부추전 7,000원 | 석화(겨울) 20,000원",35.16627983,129.11392082,010-8599-1090,영업 전,15:30 오픈,수 15:30 ~ 24:00 / 22:00 라스트오더 | 목 15:30 ~ 24:00 / 22:00 라스트오더 | 금 15:30 ~ 24:00 / 22:00 라스트오더 | 토 15:30 ~ 24:00 / 22:00 라스트오더 | 일 15:30 ~ 24:00 / 22:00 라스트오더 | 월 휴무일 | 화 휴무일,22205150,https://place.map.kakao.com/22205150,3.8,178,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":true}",부산 수영구 광서로10번길 47 (광안동 1075-3),official_description,
140,140화,2024-08-30,[sub] 성시경의 먹을텐데 l 부산 만우장,https://www.youtube.com/watch?v=zA-F9EtsRJc,restaurant,mogeultende_f20fe148a8bb,만우장,대한민국,부산 수영구,부산 수영구 수영로594번길 28-2 (광안2동 146-17),음식점,"짜장면, 간짜장, 짬뽕, 탕수육","짜장면 7,000원 | 간짜장 8,000원 | 짬뽕 8,000원 | 우동 8,000원 | 울면 8,000원 | 볶음밥 8,000원 | 오므라이스 9,000원 | 잡채밥 9,000원 | 사천짜장 10,000원 | 삼선간짜장 10,000원 | 삼선우동 10,000원 | 삼선짜장 10,000원 | 삼선짬뽕 10,000원 | 삼선볶음밥 11,000원 | 만두 7,000원 | 잡채 22,000원 | 계란탕 22,000원 | 탕수육(소) 24,000원 | 탕수육(중) 30,000원 | 탕수육(대) 35,000원 | 깐풍기 35,000원 | 라조기 35,000원 | 라조육 35,000원",,,,,,,,,,,{},부산 수영구 수영로594번길 28-2 (광안2동 146-17),official_description,
141,141화,2024-09-10,[sub] 성시경의 먹을텐데 l 인현시장 실비식당 (with.노래 콜라보 이벤트 당첨자),https://www.youtube.com/watch?v=rlNH0GUBkbM,restaurant,mogeultende_70fb6dff1bbf,실비식당,대한민국,서울 중구,서울 중구 마른내로6길 14,한식,닭날개구이,"닭날개구이 12,000원 | 계란당면볶음 12,000원 | 닭도리탕 30,000원 | 제육볶음 15,000원",37.56358065,126.99521451,02-2269-3860,영업 전,15:00 오픈,수 15:00 ~ 23:00 | 목 15:00 ~ 23:00 | 금 15:00 ~ 23:00 | 토 15:00 ~ 23:00 | 일 휴무일 | 월 15:00 ~ 23:00 | 화 15:00 ~ 23:00,908930966,https://place.map.kakao.com/908930966,2.8,154,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 중구 마른내로6길 14 1층 (인현동2가 210-2),official_description,
142,142화,2024-09-24,[sub] 성시경의 먹을텐데 l 신림동 전라도시네마,https://www.youtube.com/watch?v=qbqquv_8wM0,restaurant,mogeultende_1ed03d4bc911,전라도시네마,대한민국,서울 관악구,서울 관악구 신림로59길 14,순대,"원조백순대, 양념순대, 곱창볶음","원조백순대(2인분) 20,000원 | 양념순대(2인분) 20,000원 | 곱창볶음(2인분) 22,000원 | 볶음밥 3,000원 | 소주 4,000원",37.48326913,126.92876039,02-886-7630,영업 전,09:00 오픈,수 09:00 ~ 02:00 | 목 09:00 ~ 02:00 | 금 09:00 ~ 02:00 | 토 09:00 ~ 02:00 | 일 09:00 ~ 02:00 | 월 09:00 ~ 02:00 | 화 09:00 ~ 02:00,27416678,https://place.map.kakao.com/27416678,4,580,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 관악구 신림로59길 14 원빌딩 원조민속순대타운 3층 307호 (신림동 1640-31),official_description,
143,143화,2024-10-17,[sub] 성시경의 먹을텐데 l 평창동 이식당 (with.정우),https://www.youtube.com/watch?v=5ZUmZiQYZLo,restaurant,mogeultende_346b7f22d41f,이식당,대한민국,서울 종로구,서울 종로구 평창문화로 94,"육류,고기","한우 육사시미, 양지국밥","한우육회 29,000원 | 한우타다끼 29,000원 | 한우육전 29,000원 | 우설스테이크 30,000원 | 한우 육사시미 30,000원 | 육회 28,000원 | 벌집양무침 16,000원 | 양대창구이 25,000원 | 양지국밥 11,000원 | 갈비정식 15,000원 | 양지국수+한우초밥 16,000원 | 양지국수+갈비덮밥 15,000원",37.6069349,126.97151729,010-6579-3551,영업 전,12:00 오픈,수 12:00 ~ 23:00 / 15:00 ~ 17:00 브레이크타임 | 목 12:00 ~ 23:00 / 15:00 ~ 17:00 브레이크타임 | 금 12:00 ~ 23:00 / 15:00 ~ 17:00 브레이크타임 | 토 12:00 ~ 23:00 / 15:00 ~ 17:00 브레이크타임 | 일 휴무일 | 월 12:00 ~ 23:00 / 15:00 ~ 17:00 브레이크타임 | 화 12:00 ~ 23:00 / 15:00 ~ 17:00 브레이크타임,27477979,https://place.map.kakao.com/27477979,4.3,58,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 종로구 평창문화로 94 1층,secondary_web,
144,144화,2024-10-25,[sub] 성시경의 먹을텐데 l 녹사평역 크리스피포크타운,https://www.youtube.com/watch?v=BI7EPHvf0dY,restaurant,mogeultende_4495a82e224f,크리스피포크타운,대한민국,서울 용산구,서울 용산구 녹사평대로40길 47,"멕시칸,브라질",치즈타코 (3p),"치즈타코 (3p) 11,500원 | 크리스피포크 (2p) 12,000원 | 타코 9,000원 | 치즈타코 (2p) 8,000원",37.53452117,126.98847199,010-6518-2848,영업 전,12:00 오픈,수 12:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 목 12:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 금 12:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 토 12:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 일 12:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 월 휴무일 | 화 12:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임,1915270571,https://place.map.kakao.com/1915270571,4.2,98,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 용산구 녹사평대로40길 47 1층 (이태원동 455-33),official_description,
145,145화,2024-11-14,[sub] 성시경의 먹을텐데 l 울산 신천지대반점,https://www.youtube.com/watch?v=EJ24_XjKbxY,restaurant,mogeultende_2dd75bd993eb,신천지대반점,대한민국,울산 중구,울산 중구 당산4길 11 (우정동 285-12),음식점,"짜장면, 야끼짬뽕, 잡채밥, 탕수육","짜장면 6,000원 | 간짜장 8,000원 | 우동 8,000원 | 볶음밥 8,000원 | 울면 9,000원 | 잡채밥 10,000원 | 야끼짬뽕 12,000원 | 사천짜장 12,000원 | 삼선짜장면 12,000원 | 삼선간짜장 12,000원 | 삼선짬뽕 12,000원 | 삼선우동 12,000원 | 고기볶음밥 12,000원 | 탕수육(소) 20,000원 | 마파두부(소) 20,000원 | 고기튀김(소) 20,000원 | 잡채(소) 20,000원 | 깐풍육(소) 25,000원 | 고추잡채(소) 25,000원 | 토마토탕수육(소) 25,000원 | 새우탕수육(소) 28,000원 | 양장피(소) 28,000원 | 팔보채(소) 28,000원 | 유산슬(소) 28,000원 | 공보새우(소) 30,000원 | 해삼탕(소) 50,000원",,,,,,,,,,,{},울산 중구 당산4길 11 (우정동 285-12),official_description,
146,146화,2024-11-22,[sub] 성시경의 먹을텐데 l 장안동 남도보쌈파전,https://www.youtube.com/watch?v=GmtBOb8RJ2g,restaurant,mogeultende_8915f63b9d35,남도보쌈파전,대한민국,서울 동대문구,서울 동대문구 장한로 160,"족발,보쌈",보쌈(소),"보쌈(소) 38,000원 | 해물파전 23,000원 | 보쌈(중) 55,000원 | 보쌈(대) 65,000원",37.57466069,127.07226843,02-2213-3236,영업 전,12:20 오픈,수 12:20 ~ 22:30 | 목 12:20 ~ 22:30 | 금 12:20 ~ 22:30 | 토 12:20 ~ 22:30 | 일 휴무일 | 월 12:20 ~ 22:30 | 화 12:20 ~ 22:30,835863527,https://place.map.kakao.com/835863527,4,425,"{""reservation"":false,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":true}",서울 동대문구 장한로27가길 28 1층 (장안동 305-5),official_description,
147,147화,2024-11-27,[sub] 성시경의 먹을텐데 l 중랑역 한국횟집 (with.임지연),https://www.youtube.com/watch?v=z9j5-nG8VoU,restaurant,mogeultende_9a24bd0b5ee4,한국횟집,대한민국,서울 중랑구,서울 중랑구 중랑역로 34,회,광어 (소),"광어 (소) 50,000원 | 우럭 (소) 50,000원 | 놀래미 (소) 70,000원 | 참돔 (소) 70,000원",37.59707491,127.07620808,02-439-3331,영업 전,15:30 오픈,수 15:30 ~ 23:00 | 목 15:30 ~ 23:00 | 금 15:30 ~ 23:00 | 토 13:30 ~ 23:00 | 일 13:30 ~ 23:00 | 월 15:30 ~ 23:00 | 화 15:30 ~ 23:00,16850773,https://place.map.kakao.com/16850773,0,615,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 중랑구 중랑역로 34 (중화동 300-38),official_description,
148,148화,2024-12-16,[sub] 성시경의 먹을텐데 l 삼성역 해봉정육 본점 (with John K),https://www.youtube.com/watch?v=llHQEbY28a4,restaurant,mogeultende_20a42486ad1e,해봉정육 본점,대한민국,서울 강남구,서울 강남구 테헤란로108길 25,"육류,고기",한우카레라이스,"한우카레라이스 15,000원 | 육회 17,000원 | 해봉모듬(400g) 95,000원 | 특수부위모듬(400g) 105,000원",37.5077468,127.06656012,02-561-9929,영업 전,11:30 오픈,수 11:30 ~ 22:00 / 14:30 ~ 17:30 브레이크타임 / 21:15 라스트오더 | 목 11:30 ~ 22:00 / 14:30 ~ 17:30 브레이크타임 / 21:15 라스트오더 | 금 11:30 ~ 22:00 / 14:30 ~ 17:30 브레이크타임 / 21:15 라스트오더 | 토 12:00 ~ 21:00 / 20:15 라스트오더 | 일 12:00 ~ 21:00 / 20:15 라스트오더 | 월 11:30 ~ 22:00 / 14:30 ~ 17:30 브레이크타임 / 21:15 라스트오더 | 화 11:30 ~ 22:00 / 14:30 ~ 17:30 브레이크타임 / 21:15 라스트오더,1669628804,https://place.map.kakao.com/1669628804,3.3,122,"{""reservation"":true,""delivery"":false,""accessible"":true,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",서울 강남구 테헤란로108길 25 대동빌딩 1층 (대치동 999-6),official_description,
149,149화,2025-01-08,[sub] 성시경의 먹을텐데 l 구기동 장모님해장국,https://www.youtube.com/watch?v=0ofsLj-W9nw,restaurant,mogeultende_a740e21b6e93,장모님해장국,대한민국,서울 종로구,서울 종로구 진흥로 421,해장국,설렁탕,"설렁탕 11,000원 | 해장국 11,000원 | 우거지탕 11,000원 | 수육 40,000원",37.60891397,126.95562696,02-379-4294,영업 중,21:00 까지,수 06:00 ~ 21:00 | 목 06:00 ~ 21:00 | 금 06:00 ~ 21:00 | 토 06:00 ~ 21:00 | 일 06:00 ~ 21:00 | 월 06:00 ~ 21:00 | 화 06:00 ~ 21:00,8072537,https://place.map.kakao.com/8072537,3.1,130,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":false}",서울 종로구 진흥로 421 (구기동 253-1),official_description,
150,150화,2025-01-13,[sub] 성시경의 먹을텐데 l 홍콩 현지음식,https://www.youtube.com/watch?v=uV6_Ore3MMU,travel_special,,,,,,,,,,,,,,,,,,,{},,,해외 식당 4곳은 국내 전용 데이터셋 정책으로 제외
151,151화,2025-01-28,"[sub] 성시경의 먹을텐데 l 도쿄 에비포타, 타카마루",https://www.youtube.com/watch?v=PYBFnL92MGQ,travel_special,,,,,,,,,,,,,,,,,,,{},,,해외 식당 2곳은 국내 전용 데이터셋 정책으로 제외
152,152화,2025-02-04,[sub] 성시경의 먹을텐데 l 논현역 하이콴,https://www.youtube.com/watch?v=pY1kORvBEYs,restaurant,mogeultende_1997c6f286a6,하이콴,대한민국,서울 서초구,서울 서초구 신반포로 340,베트남음식,곱창쌀국수,"곱창쌀국수 13,000원 | 나시고랭 12,000원 | 소고기 쌀국수 10,500원 | 모듬쌀국수 13,000원",37.5108208,127.02101282,,영업 전,10:00 오픈,수 10:00 ~ 24:00 | 목 10:00 ~ 24:00 | 금 10:00 ~ 24:00 | 토 10:00 ~ 24:00 | 일 10:00 ~ 24:00 | 월 10:00 ~ 24:00 | 화 10:00 ~ 24:00,1174806960,https://place.map.kakao.com/1174806960,3.6,714,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":true,""pets"":false,""wifi"":false}",서울 서초구 신반포로 340 1층 (반포동 706-8),official_description,
153,153화,2025-02-11,"[sub] 성시경의 먹을텐데 l 경동시장 감초식당, 참조은 콩",https://www.youtube.com/watch?v=inq2G9jzdQY,restaurant,mogeultende_1f06ad1d8990,참조은콩,대한민국,서울 동대문구,서울 동대문구 왕산로33길 16,두부,오리구이 반마리,"오리구이 반마리 8,000원",37.58019297,127.04215291,02-960-1968,영업 전,11:00 오픈,수 11:00 ~ 21:00 | 목 11:00 ~ 21:00 | 금 11:00 ~ 21:00 | 토 11:00 ~ 21:00 | 일 11:00 ~ 21:00 | 월 11:00 ~ 21:00 | 화 11:00 ~ 21:00,1064818758,https://place.map.kakao.com/1064818758,4.4,108,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 동대문구 왕산로33길 16 1층 (제기동 635-12),official_description,
153,153화,2025-02-11,"[sub] 성시경의 먹을텐데 l 경동시장 감초식당, 참조은 콩",https://www.youtube.com/watch?v=inq2G9jzdQY,restaurant,mogeultende_2002cabc3678,감초식당,대한민국,서울 동대문구,서울 동대문구 약령서길 32,한식,"돼지불갈비, 생선구이, 순두부","돼지불갈비(1인분·2인 이상) 17,000원 | 물냉면 8,000원 | 비빔냉면 8,000원 | 삼치구이 12,000원 | 고등어구이 12,000원 | 순두부(한우·홍합) 10,000원 | 공기밥 1,000원",37.57971739,127.03632119,02-962-4570,영업 전,11:00 오픈,수 11:00 ~ 21:30 / 15:00 ~ 16:00 브레이크타임 / 20:30 라스트오더 | 목 11:00 ~ 21:30 / 15:00 ~ 16:00 브레이크타임 / 20:30 라스트오더 | 금 11:00 ~ 21:30 / 15:00 ~ 16:00 브레이크타임 / 20:30 라스트오더 | 토 11:00 ~ 21:30 / 15:00 ~ 16:00 브레이크타임 / 20:30 라스트오더 | 일 11:00 ~ 21:30 / 15:00 ~ 16:00 브레이크타임 / 20:30 라스트오더 | 월 11:00 ~ 21:30 / 15:00 ~ 16:00 브레이크타임 / 20:30 라스트오더 | 화 11:00 ~ 21:30 / 15:00 ~ 16:00 브레이크타임 / 20:30 라스트오더,21232071,https://place.map.kakao.com/21232071,3.4,215,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 동대문구 약령서길 28 (제기동 892-12),official_description,
154,154화,2025-02-17,[sub] 성시경의 먹을텐데 l 영등포 함흥냉면,https://www.youtube.com/watch?v=1Aj5KPmsxMU,restaurant,mogeultende_ce510565fc7c,함흥냉면,대한민국,서울 영등포구,서울 영등포구 영등포로42길 6,냉면,회냉면,"회냉면 14,000원 | 물냉면 14,000원 | 고기만두 11,000원 | 고기떡만두국(동절기) 12,000원",37.5189661,126.90679058,02-2678-2722,영업 전,11:00 오픈,수 11:00 ~ 22:00 | 목 11:00 ~ 22:00 | 금 11:00 ~ 22:00 | 토 11:00 ~ 22:00 | 일 11:00 ~ 22:00 | 월 11:00 ~ 22:00 | 화 11:00 ~ 22:00,10643743,https://place.map.kakao.com/10643743,3.4,450,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":true}",서울 영등포구 영등포로42길 6 (영등포동3가 7-32),official_description,
